16.370478297341105,0.5126023051169516,10.800496401499597,3.140749092657405,-5.630101020187246,3.9006244854330485,-4.806371927234747,0.7014321263767604
17.4601778534919,-0.3167982936184453,10.876602046875908,3.270453022866177,-8.411070833509132,3.3223481705312574,-5.315362545696563,0.21085162191965856
18.714294758769686,-3.9683082950048716,11.030099362258662,3.3660324959201713,-11.341139882678648,6.807061739602693,-5.884043455418663,-0.19968282809923468
20.020208209935248,-7.795809607701935,11.233707452652823,3.401889880899991,-14.151564978251944,9.995917143850368,-6.440163285310974,-0.48754142454464866
21.334670833123102,-11.574551877730082,11.443313408134037,3.3735755346468737,-16.722457643394765,12.488262904739825,-6.873608885430886,-0.6412808595900387
22.63365970508026,-15.249164310050789,11.62484165881199,3.2766232286491896,-18.99384586045444,14.20395527108627,-7.121162028989782,-0.6563024196240314
23.906597812671762,-18.827507767526452,11.757015911861146,3.106354853861237,-20.949422221970927,15.234698458147061,-7.168235998936592,-0.5317423513058148
25.149997679037405,-22.344205568331876,11.82790031587874,2.8584253848556225,-22.597644680079934,15.73170260386512,-7.0335328980816225,-0.2688346841573806
26.367442900014687,-25.861234872315254,11.83329106475792,2.5300499139236017,-23.964068818617807,15.918706250134795,-6.756653581995495,0.12843957700835373
27.566257813745676,-29.41796347828538,11.773442059800022,2.120233572626069,-25.078959826179176,15.98464145604735,-6.383234665481069,0.6541258110555742
28.754333122681963,-33.01295152858757,11.649827315316209,1.6309930317884023,-25.968714568449535,16.068890305417657,-5.953681341544012,1.3002902905395886
29.938508952847705,-36.57792037472658,11.46366076508097,1.0689421937626962,-26.65292422926113,16.25568940312436,-5.498872995980335,2.0560401057582456
31.12424908356306,-39.94394879999502,11.216168021148263,0.44698055686111354,-27.14522803973606,16.578356851320127,-5.041188913134684,2.905799030472136
32.31647317883995,-42.800368209712815,10.910317395658478,-0.21495059354140492,-27.456758083555826,17.033674730401607,-4.598995893008457,3.8274249004280883
33.52109316746458,-44.65611283116317,10.553422282815502,-0.8920813466574975,-27.601857719209807,17.61008890635432,-4.192944230316894,4.791096848616692
34.74140148520359,-44.83351862467676,10.159016859834418,-1.5621191907255756,-27.604887053895684,18.326621426634738,-3.8516750350214246,5.760362851339807
35.944252973968105,-42.763282793116645,9.742931496488783,-2.212098942568176,-27.500491702008297,19.251265137213753,-3.6086905778677996,6.697371488414793
36.9975073919512,-38.697367248509146,9.31404293110717,-2.831685686461615,-27.327667242209223,20.470497663242938,-3.4852267971794193,7.572107470022684
37.67264987167127,-33.129613135204686,8.879180993093799,-3.4095608000238586,-27.135415262793423,22.075906391476792,-3.4876886846123667,8.366804380718165
37.703869846557986,-27.25878292680737,8.450208522765388,-3.9364671341457025,-26.969066819348573,24.169380419782186,-3.612201806102892,9.077633224034702
36.9224432331351,-22.697221039553604,8.043879291691681,-4.415657672576181,-26.834863303296373,26.977715962995802,-3.845905068869258,9.713880410511265
35.38408442416847,-20.8207472349382,7.680483536276235,-4.883193519647633,-26.663168942809655,30.988493346275973,-4.1748147239351745,10.293907065269146
33.3321122647645,-22.043086384211406,7.385795387125226,-5.422883969233198,-26.310686312000165,36.7579246146388,-4.598691345469844,10.839892781135571
31.032503079050215,-25.429546962779835,7.225554179716589,-6.145419325233917,-25.599008225341464,44.064337568204316,-5.150647664341328,11.358752068136864
28.619784076864832,-30.794361962444416,7.328012330335398,-7.142015086624832,-24.362077365082357,52.38418327875427,-5.903270729331984,11.837089027921328
25.920298478018132,-39.061707395008234,7.827066168868833,-8.373490893632624,-22.51108984107751,61.22174773985338,-6.9352369178731585,12.270930461676409
22.521409966769117,-49.106334945554565,8.736623607102617,-9.581603167736695,-20.075113511800797,69.62784999797064,-8.287972477390221,12.687314612087153
18.087504220546965,-56.78856218255976,9.81335683178809,-10.274690481148859,-17.07722844866729,75.91493863253264,-9.946852487695157,13.055759147841231
12.810232929875951,-54.03991416916577,10.420791667882199,-9.813758854353637,-13.467855590921802,74.16077788846701,-11.614973535076254,13.044779652237427
8.301115629804338,-34.05528938046313,10.480947046088717,-8.460981870733745,-10.968036284199348,57.65862999188166,-14.336239538347355,13.94697278446367
4.769957176998017,-18.008440547207083,9.638252698549609,-7.092217112275638,-7.435709722743655,36.916228158629444,-15.005596121274014,13.641011658809333
